Mode,NLC,ASC,Station,Coverage,Source,count,type,day,year,Latitude,Longitude,Zone,Postcode
LU,522,BHRu,Blackhorse Road,Station entry / exit,Gateline,16516,Entries,Friday,2019,51.58577663,-0.039625712,3,E17 6JJ
LU,522,BHRu,Blackhorse Road,Station entry / exit,Gateline,12327,Entries,Saturday,2019,51.58577663,-0.039625712,3,E17 6JJ
LU,522,BHRu,Blackhorse Road,Station entry / exit,Gateline,8628,Entries,Sunday,2019,51.58577663,-0.039625712,3,E17 6JJ
LU,522,BHRu,Blackhorse Road,Station entry / exit,Gateline,15418,Exits,Weekday (Mon-Thu),2019,51.58577663,-0.039625712,3,E17 6JJ
LU,522,BHRu,Blackhorse Road,Station entry / exit,Gateline,15073,Exits,Friday,2019,51.58577663,-0.039625712,3,E17 6JJ
LU,522,BHRu,Blackhorse Road,Station entry / exit,Gateline,10999,Exits,Saturday,2019,51.58577663,-0.039625712,3,E17 6JJ
LU,522,BHRu,Blackhorse Road,Station entry / exit,Gateline,8216,Exits,Sunday,2019,51.58577663,-0.039625712,3,E17 6JJ
LU,522,BHRu,Blackhorse Road,Station entry / exit,Gateline,9741998.013,En/Ex,Annualised,2019,51.58577663,-0.039625712,3,E17 6JJ
LU,524,BDSu,Bond Street,Station entry / exit,Gateline,60554,Entries,Weekday (Mon-Thu),2019,51.51379752,-0.14961361,1,W1C 2HU
LU,524,BDSu,Bond Street,Station entry / exit,Gateline,60890,Entries,Friday,2019,51.51379752,-0.14961361,1,W1C 2HU
LU,524,BDSu,Bond Street,Station entry / exit,Gateline,51294,Entries,Saturday,2019,51.51379752,-0.14961361,1,W1C 2HU
LU,524,BDSu,Bond Street,Station entry / exit,Gateline,30917,Entries,Sunday,2019,51.51379752,-0.14961361,1,W1C 2HU
LU,524,BDSu,Bond Street,Station entry / exit,Gateline,59865,Exits,Weekday (Mon-Thu),2019,51.51379752,-0.14961361,1,W1C 2HU
LU,524,BDSu,Bond Street,Station entry / exit,Gateline,60445,Exits,Friday,2019,51.51379752,-0.14961361,1,W1C 2HU
LU,524,BDSu,Bond Street,Station entry / exit,Gateline,50450,Exits,Saturday,2019,51.51379752,-0.14961361,1,W1C 2HU
LU,524,BDSu,Bond Street,Station entry / exit,Gateline,31230,Exits,Sunday,2019,51.51379752,-0.14961361,1,W1C 2HU
LU,524,BDSu,Bond Street,Station entry / exit,Gateline,37487361.05,En/Ex,Annualised,2019,51.51379752,-0.14961361,1,W1C 2HU
LU,525,BORu,Borough,Station entry / exit,Gateline,9456,Entries,Weekday (Mon-Thu),2019,51.50104887,-0.094197323,1,SE1 1JX
LU,525,BORu,Borough,Station entry / exit,Gateline,9588,Entries,Friday,2019,51.50104887,-0.094197323,1,SE1 1JX
LU,525,BORu,Borough,Station entry / exit,Gateline,5736,Entries,Saturday,2019,51.50104887,-0.094197323,1,SE1 1JX
LU,525,BORu,Borough,Station entry / exit,Gateline,3742,Entries,Sunday,2019,51.50104887,-0.094197323,1,SE1 1JX
LU,525,BORu,Borough,Station entry / exit,Gateline,9304,Exits,Weekday (Mon-Thu),2019,51.50104887,-0.094197323,1,SE1 1JX
LU,525,BORu,Borough,Station entry / exit,Gateline,9559,Exits,Friday,2019,51.50104887,-0.094197323,1,SE1 1JX
LU,525,BORu,Borough,Station entry / exit,Gateline,6145,Exits,Saturday,2019,51.50104887,-0.094197323,1,SE1 1JX
LU,525,BORu,Borough,Station entry / exit,Gateline,3929,Exits,Sunday,2019,51.50104887,-0.094197323,1,SE1 1JX
LU,525,BORu,Borough,Station entry / exit,Gateline,5547447.798,En/Ex,Annualised,2019,51.50104887,-0.094197323,1,SE1 1JX
LU,526,BOSu,Boston Manor,Station entry / exit,Gateline,3585,Entries,Weekday (Mon-Thu),2019,51.49576554,-0.324747189,4,TW8 9LQ
LU,526,BOSu,Boston Manor,Station entry / exit,Gateline,3570,Entries,Friday,2019,51.49576554,-0.324747189,4,TW8 9LQ
LU,526,BOSu,Boston Manor,Station entry / exit,Gateline,2439,Entries,Saturday,2019,51.49576554,-0.324747189,4,TW8 9LQ
LU,526,BOSu,Boston Manor,Station entry / exit,Gateline,1731,Entries,Sunday,2019,51.49576554,-0.324747189,4,TW8 9LQ
LU,526,BOSu,Boston Manor,Station entry / exit,Gateline,3701,Exits,Weekday (Mon-Thu),2019,51.49576554,-0.324747189,4,TW8 9LQ
LU,526,BOSu,Boston Manor,Station entry / exit,Gateline,3542,Exits,Friday,2019,51.49576554,-0.324747189,4,TW8 9LQ
LU,526,BOSu,Boston Manor,Station entry / exit,Gateline,2276,Exits,Saturday,2019,51.49576554,-0.324747189,4,TW8 9LQ
LU,526,BOSu,Boston Manor,Station entry / exit,Gateline,1773,Exits,Sunday,2019,51.49576554,-0.324747189,4,TW8 9LQ
LU,526,BOSu,Boston Manor,Station entry / exit,Gateline,2185122.422,En/Ex,Annualised,2019,51.49576554,-0.324747189,4,TW8 9LQ
LU,527,BGRu,Bounds Green,Station entry / exit,Gateline,9930,Entries,Weekday (Mon-Thu),2019,51.60703192,-0.124177066,"3,4",N11 2EU
LU,527,BGRu,Bounds Green,Station entry / exit,Gateline,10048,Entries,Friday,2019,51.60703192,-0.124177066,"3,4",N11 2EU
LU,527,BGRu,Bounds Green,Station entry / exit,Gateline,7863,Entries,Saturday,2019,51.60703192,-0.124177066,"3,4",N11 2EU
LU,527,BGRu,Bounds Green,Station entry / exit,Gateline,5476,Entries,Sunday,2019,51.60703192,-0.124177066,"3,4",N11 2EU
LU,527,BGRu,Bounds Green,Station entry / exit,Gateline,9342,Exits,Weekday (Mon-Thu),2019,51.60703192,-0.124177066,"3,4",N11 2EU
LU,527,BGRu,Bounds Green,Station entry / exit,Gateline,9470,Exits,Friday,2019,51.60703192,-0.124177066,"3,4",N11 2EU
LU,527,BGRu,Bounds Green,Station entry / exit,Gateline,7286,Exits,Saturday,2019,51.60703192,-0.124177066,"3,4",N11 2EU
LU,527,BGRu,Bounds Green,Station entry / exit,Gateline,5416,Exits,Sunday,2019,51.60703192,-0.124177066,"3,4",N11 2EU
LU,527,BGRu,Bounds Green,Station entry / exit,Gateline,5990305.932,En/Ex,Annualised,2019,51.60703192,-0.124177066,"3,4",N11 2EU
LU,528,BWRu,Bow Road,Station entry / exit,Gateline,8953,Entries,Weekday (Mon-Thu),2019,51.52704181,-0.024359591,2,E3 4DH
LU,528,BWRu,Bow Road,Station entry / exit,Gateline,9185,Entries,Friday,2019,51.52704181,-0.024359591,2,E3 4DH
LU,528,BWRu,Bow Road,Station entry / exit,Gateline,6105,Entries,Saturday,2019,51.52704181,-0.024359591,2,E3 4DH
LU,528,BWRu,Bow Road,Station entry / exit,Gateline,4297,Entries,Sunday,2019,51.52704181,-0.024359591,2,E3 4DH
LU,528,BWRu,Bow Road,Station entry / exit,Gateline,8339,Exits,Weekday (Mon-Thu),2019,51.52704181,-0.024359591,2,E3 4DH
LU,528,BWRu,Bow Road,Station entry / exit,Gateline,8016,Exits,Friday,2019,51.52704181,-0.024359591,2,E3 4DH
LU,528,BWRu,Bow Road,Station entry / exit,Gateline,5575,Exits,Saturday,2019,51.52704181,-0.024359591,2,E3 4DH
LU,528,BWRu,Bow Road,Station entry / exit,Gateline,4424,Exits,Sunday,2019,51.52704181,-0.024359591,2,E3 4DH
LU,528,BWRu,Bow Road,Station entry / exit,Gateline,5229778.206,En/Ex,Annualised,2019,51.52704181,-0.024359591,2,E3 4DH
LU,529,BTXu,Brent Cross,Station entry / exit,Gateline,4060,Entries,Weekday (Mon-Thu),2019,51.57659922,-0.213335841,3,NW11 9UA
LU,529,BTXu,Brent Cross,Station entry / exit,Gateline,3862,Entries,Friday,2019,51.57659922,-0.213335841,3,NW11 9UA
LU,529,BTXu,Brent Cross,Station entry / exit,Gateline,2653,Entries,Saturday,2019,51.57659922,-0.213335841,3,NW11 9UA
LU,529,BTXu,Brent Cross,Station entry / exit,Gateline,2247,Entries,Sunday,2019,51.57659922,-0.213335841,3,NW11 9UA
LU,529,BTXu,Brent Cross,Station entry / exit,Gateline,3856,Exits,Weekday (Mon-Thu),2019,51.57659922,-0.213335841,3,NW11 9UA
LU,529,BTXu,Brent Cross,Station entry / exit,Gateline,3679,Exits,Friday,2019,51.57659922,-0.213335841,3,NW11 9UA
LU,529,BTXu,Brent Cross,Station entry / exit,Gateline,2514,Exits,Saturday,2019,51.57659922,-0.213335841,3,NW11 9UA
LU,529,BTXu,Brent Cross,Station entry / exit,Gateline,2183,Exits,Sunday,2019,51.57659922,-0.213335841,3,NW11 9UA
LU,529,BTXu,Brent Cross,Station entry / exit,Gateline,2406722.778,En/Ex,Annualised,2019,51.57659922,-0.213335841,3,NW11 9UA
LU,778,BRXu,Brixton LU,Station entry / exit,Gateline,52678,Entries,Weekday (Mon-Thu),2019,51.4627368,-0.114552098,2,SW9 8HE
LU,778,BRXu,Brixton LU,Station entry / exit,Gateline,53663,Entries,Friday,2019,51.4627368,-0.114552098,2,SW9 8HE
LU,778,BRXu,Brixton LU,Station entry / exit,Gateline,43032,Entries,Saturday,2019,51.4627368,-0.114552098,2,SW9 8HE
LU,778,BRXu,Brixton LU,Station entry / exit,Gateline,28883,Entries,Sunday,2019,51.4627368,-0.114552098,2,SW9 8HE
LU,778,BRXu,Brixton LU,Station entry / exit,Gateline,49567,Exits,Weekday (Mon-Thu),2019,51.4627368,-0.114552098,2,SW9 8HE
LU,778,BRXu,Brixton LU,Station entry / exit,Gateline,52011,Exits,Friday,2019,51.4627368,-0.114552098,2,SW9 8HE
LU,778,BRXu,Brixton LU,Station entry / exit,Gateline,42438,Exits,Saturday,2019,51.4627368,-0.114552098,2,SW9 8HE
LU,778,BRXu,Brixton LU,Station entry / exit,Gateline,28951,Exits,Sunday,2019,51.4627368,-0.114552098,2,SW9 8HE
LU,778,BRXu,Brixton LU,Station entry / exit,Gateline,32032654.56,En/Ex,Annualised,2019,51.4627368,-0.114552098,2,SW9 8HE
LU,530,BBBu,Bromley-by-Bow,Station entry / exit,Gateline,7206,Entries,Weekday (Mon-Thu),2019,51.5248402,-0.011682374,"2,3",E3 3BT
LU,530,BBBu,Bromley-by-Bow,Station entry / exit,Gateline,7432,Entries,Friday,2019,51.5248402,-0.011682374,"2,3",E3 3BT
LU,530,BBBu,Bromley-by-Bow,Station entry / exit,Gateline,4537,Entries,Saturday,2019,51.5248402,-0.011682374,"2,3",E3 3BT
LU,530,BBBu,Bromley-by-Bow,Station entry / exit,Gateline,3403,Entries,Sunday,2019,51.5248402,-0.011682374,"2,3",E3 3BT
LU,530,BBBu,Bromley-by-Bow,Station entry / exit,Gateline,6958,Exits,Weekday (Mon-Thu),2019,51.5248402,-0.011682374,"2,3",E3 3BT
LU,530,BBBu,Bromley-by-Bow,Station entry / exit,Gateline,6859,Exits,Friday,2019,51.5248402,-0.011682374,"2,3",E3 3BT
LU,530,BBBu,Bromley-by-Bow,Station entry / exit,Gateline,4138,Exits,Saturday,2019,51.5248402,-0.011682374,"2,3",E3 3BT
LU,530,BBBu,Bromley-by-Bow,Station entry / exit,Gateline,3526,Exits,Sunday,2019,51.5248402,-0.011682374,"2,3",E3 3BT
LU,530,BBBu,Bromley-by-Bow,Station entry / exit,Gateline,4229591.26,En/Ex,Annualised,2019,51.5248402,-0.011682374,"2,3",E3 3BT
LU,531,BHLu,Buckhurst Hill,Station entry / exit,Gateline,3190,Entries,Weekday (Mon-Thu),2019,51.62657666,0.046712541,5,IG9 5ET
LU,531,BHLu,Buckhurst Hill,Station entry / exit,Gateline,3189,Entries,Friday,2019,51.62657666,0.046712541,5,IG9 5ET
LU,531,BHLu,Buckhurst Hill,Station entry / exit,Gateline,2129,Entries,Saturday,2019,51.62657666,0.046712541,5,IG9 5ET
LU,531,BHLu,Buckhurst Hill,Station entry / exit,Gateline,1205,Entries,Sunday,2019,51.62657666,0.046712541,5,IG9 5ET
LU,531,BHLu,Buckhurst Hill,Station entry / exit,Gateline,3085,Exits,Weekday (Mon-Thu),2019,51.62657666,0.046712541,5,IG9 5ET
LU,531,BHLu,Buckhurst Hill,Station entry / exit,Gateline,3051,Exits,Friday,2019,51.62657666,0.046712541,5,IG9 5ET
LU,531,BHLu,Buckhurst Hill,Station entry / exit,Gateline,2012,Exits,Saturday,2019,51.62657666,0.046712541,5,IG9 5ET
LU,531,BHLu,Buckhurst Hill,Station entry / exit,Gateline,1204,Exits,Sunday,2019,51.62657666,0.046712541,5,IG9 5ET
LU,531,BHLu,Buckhurst Hill,Station entry / exit,Gateline,1856049.807,En/Ex,Annualised,2019,51.62657666,0.046712541,5,IG9 5ET
LU,532,BURu,Burnt Oak,Station entry / exit,Gateline,7213,Entries,Weekday (Mon-Thu),2019,51.60255191,-0.264330712,4,HA8 0LA
LU,532,BURu,Burnt Oak,Station entry / exit,Gateline,7204,Entries,Friday,2019,51.60255191,-0.264330712,4,HA8 0LA
LU,532,BURu,Burnt Oak,Station entry / exit,Gateline,4540,Entries,Saturday,2019,51.60255191,-0.264330712,4,HA8 0LA
LU,532,BURu,Burnt Oak,Station entry / exit,Gateline,3420,Entries,Sunday,2019,51.60255191,-0.264330712,4,HA8 0LA
LU,532,BURu,Burnt Oak,Station entry / exit,Gateline,6784,Exits,Weekday (Mon-Thu),2019,51.60255191,-0.264330712,4,HA8 0LA
LU,532,BURu,Burnt Oak,Station entry / exit,Gateline,6718,Exits,Friday,2019,51.60255191,-0.264330712,4,HA8 0LA
LU,532,BURu,Burnt Oak,Station entry / exit,Gateline,4385,Exits,Saturday,2019,51.60255191,-0.264330712,4,HA8 0LA
LU,532,BURu,Burnt Oak,Station entry / exit,Gateline,3292,Exits,Sunday,2019,51.60255191,-0.264330712,4,HA8 0LA
LU,532,BURu,Burnt Oak,Station entry / exit,Gateline,4190341.374,En/Ex,Annualised,2019,51.60255191,-0.264330712,4,HA8 0LA
LU,534,CRDu,Caledonian Road,Station entry / exit,Gateline,9342,Entries,Weekday (Mon-Thu),2019,51.54788544,-0.118360862,2,N7 9BA
LU,534,CRDu,Caledonian Road,Station entry / exit,Gateline,9806,Entries,Friday,2019,51.54788544,-0.118360862,2,N7 9BA
LU,534,CRDu,Caledonian Road,Station entry / exit,Gateline,7010,Entries,Saturday,2019,51.54788544,-0.118360862,2,N7 9BA
LU,534,CRDu,Caledonian Road,Station entry / exit,Gateline,4997,Entries,Sunday,2019,51.54788544,-0.118360862,2,N7 9BA
LU,534,CRDu,Caledonian Road,Station entry / exit,Gateline,8862,Exits,Weekday (Mon-Thu),2019,51.54788544,-0.118360862,2,N7 9BA
LU,534,CRDu,Caledonian Road,Station entry / exit,Gateline,9111,Exits,Friday,2019,51.54788544,-0.118360862,2,N7 9BA
LU,534,CRDu,Caledonian Road,Station entry / exit,Gateline,6492,Exits,Saturday,2019,51.54788544,-0.118360862,2,N7 9BA
LU,534,CRDu,Caledonian Road,Station entry / exit,Gateline,4979,Exits,Sunday,2019,51.54788544,-0.118360862,2,N7 9BA
LU,534,CRDu,Caledonian Road,Station entry / exit,Gateline,5603533.048,En/Ex,Annualised,2019,51.54788544,-0.118360862,2,N7 9BA
LU,535,CTNu,Camden Town,Station entry / exit,Gateline,27568,Entries,Weekday (Mon-Thu),2019,51.53996935,-0.142452381,2,NW1 8NH
LU,535,CTNu,Camden Town,Station entry / exit,Gateline,35395,Entries,Friday,2019,51.53996935,-0.142452381,2,NW1 8NH
LU,535,CTNu,Camden Town,Station entry / exit,Gateline,38232,Entries,Saturday,2019,51.53996935,-0.142452381,2,NW1 8NH
LU,535,CTNu,Camden Town,Station entry / exit,Gateline,28047,Entries,Sunday,2019,51.53996935,-0.142452381,2,NW1 8NH
LU,535,CTNu,Camden Town,Station entry / exit,Gateline,28299,Exits,Weekday (Mon-Thu),2019,51.53996935,-0.142452381,2,NW1 8NH
LU,535,CTNu,Camden Town,Station entry / exit,Gateline,36559,Exits,Friday,2019,51.53996935,-0.142452381,2,NW1 8NH
LU,535,CTNu,Camden Town,Station entry / exit,Gateline,43223,Exits,Saturday,2019,51.53996935,-0.142452381,2,NW1 8NH
LU,535,CTNu,Camden Town,Station entry / exit,Gateline,30037,Exits,Sunday,2019,51.53996935,-0.142452381,2,NW1 8NH
LU,535,CTNu,Camden Town,Station entry / exit,Gateline,20499696.95,En/Ex,Annualised,2019,51.53996935,-0.142452381,2,NW1 8NH
LU,788,CWRu,Canada Water,Station entry / exit,Gateline,19430,Entries,Weekday (Mon-Thu),2019,51.49816841,-0.050807121,2,SE16 7BB
LU,788,CWRu,Canada Water,Station entry / exit,Gateline,21225,Entries,Friday,2019,51.49816841,-0.050807121,2,SE16 7BB
LU,788,CWRu,Canada Water,Station entry / exit,Gateline,21752,Entries,Saturday,2019,51.49816841,-0.050807121,2,SE16 7BB
LU,788,CWRu,Canada Water,Station entry / exit,Gateline,13422,Entries,Sunday,2019,51.49816841,-0.050807121,2,SE16 7BB
LU,788,CWRu,Canada Water,Station entry / exit,Gateline,19937,Exits,Weekday (Mon-Thu),2019,51.49816841,-0.050807121,2,SE16 7BB
LU,788,CWRu,Canada Water,Station entry / exit,Gateline,21572,Exits,Friday,2019,51.49816841,-0.050807121,2,SE16 7BB
LU,788,CWRu,Canada Water,Station entry / exit,Gateline,21926,Exits,Saturday,2019,51.49816841,-0.050807121,2,SE16 7BB
LU,788,CWRu,Canada Water,Station entry / exit,Gateline,14036,Exits,Sunday,2019,51.49816841,-0.050807121,2,SE16 7BB
LU,788,CWRu,Canada Water,Station entry / exit,Gateline,13114502.91,En/Ex,Annualised,2019,51.49816841,-0.050807121,2,SE16 7BB
LU,852,CWFu,Canary Wharf LU,Station entry / exit,Gateline,81830,Entries,Weekday (Mon-Thu),2019,51.5035784,-0.01946684,2,E14 4QS
LU,852,CWFu,Canary Wharf LU,Station entry / exit,Gateline,78603,Entries,Friday,2019,51.5035784,-0.01946684,2,E14 4QS
LU,852,CWFu,Canary Wharf LU,Station entry / exit,Gateline,38225,Entries,Saturday,2019,51.5035784,-0.01946684,2,E14 4QS
LU,852,CWFu,Canary Wharf LU,Station entry / exit,Gateline,26518,Entries,Sunday,2019,51.5035784,-0.01946684,2,E14 4QS
LU,852,CWFu,Canary Wharf LU,Station entry / exit,Gateline,86880,Exits,Weekday (Mon-Thu),2019,51.5035784,-0.01946684,2,E14 4QS
LU,852,CWFu,Canary Wharf LU,Station entry / exit,Gateline,80637,Exits,Friday,2019,51.5035784,-0.01946684,2,E14 4QS
LU,852,CWFu,Canary Wharf LU,Station entry / exit,Gateline,39317,Exits,Saturday,2019,51.5035784,-0.01946684,2,E14 4QS
LU,852,CWFu,Canary Wharf LU,Station entry / exit,Gateline,26761,Exits,Sunday,2019,51.5035784,-0.01946684,2,E14 4QS
LU,852,CWFu,Canary Wharf LU,Station entry / exit,Gateline,47685724.64,En/Ex,Annualised,2019,51.5035784,-0.01946684,2,E14 4QS
LU,884,CNTu,Canning Town,Station entry / exit,Gateline,23025,Entries,Weekday (Mon-Thu),2019,51.51387029,0.008305633,3,E16 1DQ
LU,884,CNTu,Canning Town,Station entry / exit,Gateline,24077,Entries,Friday,2019,51.51387029,0.008305633,3,E16 1DQ
LU,884,CNTu,Canning Town,Station entry / exit,Gateline,20685,Entries,Saturday,2019,51.51387029,0.008305633,3,E16 1DQ
LU,884,CNTu,Canning Town,Station entry / exit,Gateline,15136,Entries,Sunday,2019,51.51387029,0.008305633,3,E16 1DQ
LU,884,CNTu,Canning Town,Station entry / exit,Gateline,23370,Exits,Weekday (Mon-Thu),2019,51.51387029,0.008305633,3,E16 1DQ
LU,884,CNTu,Canning Town,Station entry / exit,Gateline,24842,Exits,Friday,2019,51.51387029,0.008305633,3,E16 1DQ
LU,884,CNTu,Canning Town,Station entry / exit,Gateline,20576,Exits,Saturday,2019,51.51387029,0.008305633,3,E16 1DQ
LU,884,CNTu,Canning Town,Station entry / exit,Gateline,14572,Exits,Sunday,2019,51.51387029,0.008305633,3,E16 1DQ
LU,884,CNTu,Canning Town,Station entry / exit,Gateline,14826081.81,En/Ex,Annualised,2019,51.51387029,0.008305633,3,E16 1DQ
LU,536,CSTu,Cannon Street LU,Station entry / exit,Gateline,14247,Entries,Weekday (Mon-Thu),2019,51.51136209,-0.090250527,1,EC4N 6AP
LU,536,CSTu,Cannon Street LU,Station entry / exit,Gateline,12626,Entries,Friday,2019,51.51136209,-0.090250527,1,EC4N 6AP
LU,536,CSTu,Cannon Street LU,Station entry / exit,Gateline,4136,Entries,Saturday,2019,51.51136209,-0.090250527,1,EC4N 6AP
LU,536,CSTu,Cannon Street LU,Station entry / exit,Gateline,2080,Entries,Sunday,2019,51.51136209,-0.090250527,1,EC4N 6AP
LU,536,CSTu,Cannon Street LU,Station entry / exit,Gateline,12514,Exits,Weekday (Mon-Thu),2019,51.51136209,-0.090250527,1,EC4N 6AP
LU,536,CSTu,Cannon Street LU,Station entry / exit,Gateline,11170,Exits,Friday,2019,51.51136209,-0.090250527,1,EC4N 6AP
LU,536,CSTu,Cannon Street LU,Station entry / exit,Gateline,3406,Exits,Saturday,2019,51.51136209,-0.090250527,1,EC4N 6AP
LU,536,CSTu,Cannon Street LU,Station entry / exit,Gateline,1817,Exits,Sunday,2019,51.51136209,-0.090250527,1,EC4N 6AP
LU,536,CSTu,Cannon Street LU,Station entry / exit,Gateline,7108242.537,En/Ex,Annualised,2019,51.51136209,-0.090250527,1,EC4N 6AP
LU,537,CPKu,Canons Park,Station entry / exit,Gateline,5040,Entries,Weekday (Mon-Thu),2019,51.60765057,-0.294391597,5,HA8 6RN
LU,537,CPKu,Canons Park,Station entry / exit,Gateline,5001,Entries,Friday,2019,51.60765057,-0.294391597,5,HA8 6RN
LU,537,CPKu,Canons Park,Station entry / exit,Gateline,3297,Entries,Saturday,2019,51.60765057,-0.294391597,5,HA8 6RN
LU,537,CPKu,Canons Park,Station entry / exit,Gateline,2279,Entries,Sunday,2019,51.60765057,-0.294391597,5,HA8 6RN
LU,537,CPKu,Canons Park,Station entry / exit,Gateline,4929,Exits,Weekday (Mon-Thu),2019,51.60765057,-0.294391597,5,HA8 6RN
LU,537,CPKu,Canons Park,Station entry / exit,Gateline,4913,Exits,Friday,2019,51.60765057,-0.294391597,5,HA8 6RN
LU,537,CPKu,Canons Park,Station entry / exit,Gateline,3207,Exits,Saturday,2019,51.60765057,-0.294391597,5,HA8 6RN
LU,537,CPKu,Canons Park,Station entry / exit,Gateline,2299,Exits,Sunday,2019,51.60765057,-0.294391597,5,HA8 6RN
LU,537,CPKu,Canons Park,Station entry / exit,Gateline,2981767.874,En/Ex,Annualised,2019,51.60765057,-0.294391597,5,HA8 6RN
LU,539,CLFu,Chalfont & Latimer,Station entry / exit,Gateline,3207,Entries,Weekday (Mon-Thu),2019,51.66790748,-0.561067777,8,HP7 9PR
LU,539,CLFu,Chalfont & Latimer,Station entry / exit,Gateline,2866,Entries,Friday,2019,51.66790748,-0.561067777,8,HP7 9PR
LU,539,CLFu,Chalfont & Latimer,Station entry / exit,Gateline,1692,Entries,Saturday,2019,51.66790748,-0.561067777,8,HP7 9PR
LU,539,CLFu,Chalfont & Latimer,Station entry / exit,Gateline,910,Entries,Sunday,2019,51.66790748,-0.561067777,8,HP7 9PR
LU,539,CLFu,Chalfont & Latimer,Station entry / exit,Gateline,2952,Exits,Weekday (Mon-Thu),2019,51.66790748,-0.561067777,8,HP7 9PR
LU,539,CLFu,Chalfont & Latimer,Station entry / exit,Gateline,2814,Exits,Friday,2019,51.66790748,-0.561067777,8,HP7 9PR
LU,539,CLFu,Chalfont & Latimer,Station entry / exit,Gateline,1768,Exits,Saturday,2019,51.66790748,-0.561067777,8,HP7 9PR
LU,539,CLFu,Chalfont & Latimer,Station entry / exit,Gateline,935,Exits,Sunday,2019,51.66790748,-0.561067777,8,HP7 9PR
LU,539,CLFu,Chalfont & Latimer,Station entry / exit,Gateline,1766734.293,En/Ex,Annualised,2019,51.66790748,-0.561067777,8,HP7 9PR
LU,540,CHFu,Chalk Farm,Station entry / exit,Gateline,8973,Entries,Weekday (Mon-Thu),2019,51.54414909,-0.153733071,2,NW3 2BP
LU,540,CHFu,Chalk Farm,Station entry / exit,Gateline,10012,Entries,Friday,2019,51.54414909,-0.153733071,2,NW3 2BP
LU,540,CHFu,Chalk Farm,Station entry / exit,Gateline,9034,Entries,Saturday,2019,51.54414909,-0.153733071,2,NW3 2BP
LU,540,CHFu,Chalk Farm,Station entry / exit,Gateline,6164,Entries,Sunday,2019,51.54414909,-0.153733071,2,NW3 2BP
LU,540,CHFu,Chalk Farm,Station entry / exit,Gateline,7797,Exits,Weekday (Mon-Thu),2019,51.54414909,-0.153733071,2,NW3 2BP
LU,540,CHFu,Chalk Farm,Station entry / exit,Gateline,8635,Exits,Friday,2019,51.54414909,-0.153733071,2,NW3 2BP
LU,540,CHFu,Chalk Farm,Station entry / exit,Gateline,7243,Exits,Saturday,2019,51.54414909,-0.153733071,2,NW3 2BP
LU,540,CHFu,Chalk Farm,Station entry / exit,Gateline,5036,Exits,Sunday,2019,51.54414909,-0.153733071,2,NW3 2BP
LU,540,CHFu,Chalk Farm,Station entry / exit,Gateline,5448344.282,En/Ex,Annualised,2019,51.54414909,-0.153733071,2,NW3 2BP
LU,541,CYLu,Chancery Lane,Station entry / exit,Gateline,31974,Entries,Weekday (Mon-Thu),2019,51.51849402,-0.111962027,1,WC1V 6DR
LU,541,CYLu,Chancery Lane,Station entry / exit,Gateline,29298,Entries,Friday,2019,51.51849402,-0.111962027,1,WC1V 6DR
LU,541,CYLu,Chancery Lane,Station entry / exit,Gateline,9027,Entries,Saturday,2019,51.51849402,-0.111962027,1,WC1V 6DR
LU,541,CYLu,Chancery Lane,Station entry / exit,Gateline,4874,Entries,Sunday,2019,51.51849402,-0.111962027,1,WC1V 6DR
LU,541,CYLu,Chancery Lane,Station entry / exit,Gateline,32878,Exits,Weekday (Mon-Thu),2019,51.51849402,-0.111962027,1,WC1V 6DR
LU,541,CYLu,Chancery Lane,Station entry / exit,Gateline,30622,Exits,Friday,2019,51.51849402,-0.111962027,1,WC1V 6DR
LU,541,CYLu,Chancery Lane,Station entry / exit,Gateline,9237,Exits,Saturday,2019,51.51849402,-0.111962027,1,WC1V 6DR
LU,541,CYLu,Chancery Lane,Station entry / exit,Gateline,5153,Exits,Sunday,2019,51.51849402,-0.111962027,1,WC1V 6DR
LU,541,CYLu,Chancery Lane,Station entry / exit,Gateline,17253848.8,En/Ex,Annualised,2019,51.51849402,-0.111962027,1,WC1V 6DR
LU,718,CHXu,Charing Cross LU,Station entry / exit,Gateline,31804,Entries,Weekday (Mon-Thu),2019,51.50835863,-0.124802938,1,WC2N 5HS
LU,718,CHXu,Charing Cross LU,Station entry / exit,Gateline,34552,Entries,Friday,2019,51.50835863,-0.124802938,1,WC2N 5HS
LU,718,CHXu,Charing Cross LU,Station entry / exit,Gateline,29325,Entries,Saturday,2019,51.50835863,-0.124802938,1,WC2N 5HS
LU,718,CHXu,Charing Cross LU,Station entry / exit,Gateline,17750,Entries,Sunday,2019,51.50835863,-0.124802938,1,WC2N 5HS
LU,718,CHXu,Charing Cross LU,Station entry / exit,Gateline,30557,Exits,Weekday (Mon-Thu),2019,51.50835863,-0.124802938,1,WC2N 5HS
LU,718,CHXu,Charing Cross LU,Station entry / exit,Gateline,31465,Exits,Friday,2019,51.50835863,-0.124802938,1,WC2N 5HS
LU,718,CHXu,Charing Cross LU,Station entry / exit,Gateline,24587,Exits,Saturday,2019,51.50835863,-0.124802938,1,WC2N 5HS
LU,718,CHXu,Charing Cross LU,Station entry / exit,Gateline,14522,Exits,Sunday,2019,51.50835863,-0.124802938,1,WC2N 5HS
LU,718,CHXu,Charing Cross LU,Station entry / exit,Gateline,19477584.88,En/Ex,Annualised,2019,51.50835863,-0.124802938,1,WC2N 5HS
